period,respondent,respondent-name,fueltype,type-name,value,value-units
2024-11-06 01:00:00,FPL,Florida Power & Light Co.,OIL,Petroleum,0.0,megawatthours
2024-11-06 01:00:00,FPL,Florida Power & Light Co.,OTH,Other,580.0,megawatthours
2024-11-06 01:00:00,FPL,Florida Power & Light Co.,SUN,Solar,0.0,megawatthours
2024-11-06 00:00:00,FPL,Florida Power & Light Co.,NG,Natural Gas,17841.0,megawatthours
2024-11-06 00:00:00,FPL,Florida Power & Light Co.,NUC,Nuclear,2875.0,megawatthours
2024-11-06 00:00:00,FPL,Florida Power & Light Co.,OIL,Petroleum,0.0,megawatthours
2024-11-06 00:00:00,FPL,Florida Power & Light Co.,OTH,Other,626.0,megawatthours
2024-11-06 00:00:00,FPL,Florida Power & Light Co.,SUN,Solar,0.0,megawatthours
2024-11-05 23:00:00,FPL,Florida Power & Light Co.,NG,Natural Gas,17287.0,megawatthours
2024-11-05 23:00:00,FPL,Florida Power & Light Co.,NUC,Nuclear,2874.0,megawatthours
2024-11-05 23:00:00,FPL,Florida Power & Light Co.,OIL,Petroleum,0.0,megawatthours
2024-11-05 23:00:00,FPL,Florida Power & Light Co.,OTH,Other,622.0,megawatthours
2024-11-05 23:00:00,FPL,Florida Power & Light Co.,SUN,Solar,114.0,megawatthours
2024-11-05 22:00:00,FPL,Florida Power & Light Co.,NG,Natural Gas,16433.0,megawatthours
2024-11-05 22:00:00,FPL,Florida Power & Light Co.,NUC,Nuclear,2878.0,megawatthours
2024-11-05 22:00:00,FPL,Florida Power & Light Co.,OIL,Petroleum,0.0,megawatthours
2024-11-05 22:00:00,FPL,Florida Power & Light Co.,OTH,Other,532.0,megawatthours
2024-11-05 22:00:00,FPL,Florida Power & Light Co.,SUN,Solar,886.0,megawatthours
2024-11-05 21:00:00,FPL,Florida Power & Light Co.,NG,Natural Gas,15849.0,megawatthours
2024-11-05 21:00:00,FPL,Florida Power & Light Co.,NUC,Nuclear,2879.0,megawatthours
2024-11-05 21:00:00,FPL,Florida Power & Light Co.,OIL,Petroleum,0.0,megawatthours
2024-11-05 21:00:00,FPL,Florida Power & Light Co.,OTH,Other,505.0,megawatthours
2024-11-05 21:00:00,FPL,Florida Power & Light Co.,SUN,Solar,1783.0,megawatthours
2024-11-05 20:00:00,FPL,Florida Power & Light Co.,NG,Natural Gas,15647.0,megawatthours
2024-11-05 20:00:00,FPL,Florida Power & Light Co.,NUC,Nuclear,2884.0,megawatthours
2024-11-05 20:00:00,FPL,Florida Power & Light Co.,OIL,Petroleum,0.0,megawatthours
2024-11-05 20:00:00,FPL,Florida Power & Light Co.,OTH,Other,507.0,megawatthours
2024-11-05 20:00:00,FPL,Florida Power & Light Co.,SUN,Solar,2122.0,megawatthours
2024-11-05 19:00:00,FPL,Florida Power & Light Co.,NG,Natural Gas,15504.0,megawatthours
2024-11-05 19:00:00,FPL,Florida Power & Light Co.,NUC,Nuclear,2882.0,megawatthours
2024-11-05 19:00:00,FPL,Florida Power & Light Co.,OIL,Petroleum,0.0,megawatthours
2024-11-05 19:00:00,FPL,Florida Power & Light Co.,OTH,Other,516.0,megawatthours
2024-11-05 19:00:00,FPL,Florida Power & Light Co.,SUN,Solar,2416.0,megawatthours
2024-11-05 18:00:00,FPL,Florida Power & Light Co.,NG,Natural Gas,15020.0,megawatthours
2024-11-05 18:00:00,FPL,Florida Power & Light Co.,NUC,Nuclear,2879.0,megawatthours
2024-11-05 18:00:00,FPL,Florida Power & Light Co.,OIL,Petroleum,0.0,megawatthours
2024-11-05 18:00:00,FPL,Florida Power & Light Co.,OTH,Other,521.0,megawatthours
2024-11-05 18:00:00,FPL,Florida Power & Light Co.,SUN,Solar,2552.0,megawatthours
2024-11-05 17:00:00,FPL,Florida Power & Light Co.,NG,Natural Gas,14260.0,megawatthours
2024-11-05 17:00:00,FPL,Florida Power & Light Co.,NUC,Nuclear,2880.0,megawatthours
2024-11-05 17:00:00,FPL,Florida Power & Light Co.,OIL,Petroleum,0.0,megawatthours
2024-11-05 17:00:00,FPL,Florida Power & Light Co.,OTH,Other,386.0,megawatthours
2024-11-05 17:00:00,FPL,Florida Power & Light Co.,SUN,Solar,2814.0,megawatthours
2024-11-05 16:00:00,FPL,Florida Power & Light Co.,NG,Natural Gas,13477.0,megawatthours
2024-11-05 16:00:00,FPL,Florida Power & Light Co.,NUC,Nuclear,2876.0,megawatthours
2024-11-05 16:00:00,FPL,Florida Power & Light Co.,OIL,Petroleum,0.0,megawatthours
2024-11-05 16:00:00,FPL,Florida Power & Light Co.,OTH,Other,343.0,megawatthours
2024-11-05 16:00:00,FPL,Florida Power & Light Co.,SUN,Solar,2659.0,megawatthours
2024-11-05 15:00:00,FPL,Florida Power & Light Co.,NG,Natural Gas,12513.0,megawatthours
2024-11-05 15:00:00,FPL,Florida Power & Light Co.,NUC,Nuclear,2875.0,megawatthours
2024-11-05 15:00:00,FPL,Florida Power & Light Co.,OIL,Petroleum,0.0,megawatthours
2024-11-05 15:00:00,FPL,Florida Power & Light Co.,OTH,Other,224.0,megawatthours
2024-11-05 15:00:00,FPL,Florida Power & Light Co.,SUN,Solar,2365.0,megawatthours
2024-11-05 14:00:00,FPL,Florida Power & Light Co.,NG,Natural Gas,12105.0,megawatthours
2024-11-05 14:00:00,FPL,Florida Power & Light Co.,NUC,Nuclear,2879.0,megawatthours
2024-11-05 14:00:00,FPL,Florida Power & Light Co.,OIL,Petroleum,0.0,megawatthours
2024-11-05 14:00:00,FPL,Florida Power & Light Co.,OTH,Other,192.0,megawatthours
2024-11-05 14:00:00,FPL,Florida Power & Light Co.,SUN,Solar,1559.0,megawatthours
2024-11-05 13:00:00,FPL,Florida Power & Light Co.,NG,Natural Gas,12200.0,megawatthours
2024-11-05 13:00:00,FPL,Florida Power & Light Co.,NUC,Nuclear,2881.0,megawatthours
2024-11-05 13:00:00,FPL,Florida Power & Light Co.,OIL,Petroleum,0.0,megawatthours
2024-11-05 13:00:00,FPL,Florida Power & Light Co.,OTH,Other,192.0,megawatthours
2024-11-05 13:00:00,FPL,Florida Power & Light Co.,SUN,Solar,371.0,megawatthours
2024-11-05 12:00:00,FPL,Florida Power & Light Co.,NG,Natural Gas,11610.0,megawatthours
2024-11-05 12:00:00,FPL,Florida Power & Light Co.,NUC,Nuclear,2882.0,megawatthours
2024-11-05 12:00:00,FPL,Florida Power & Light Co.,OIL,Petroleum,0.0,megawatthours
2024-11-05 12:00:00,FPL,Florida Power & Light Co.,OTH,Other,190.0,megawatthours
2024-11-05 12:00:00,FPL,Florida Power & Light Co.,SUN,Solar,2.0,megawatthours
2024-11-05 11:00:00,FPL,Florida Power & Light Co.,NG,Natural Gas,10606.0,megawatthours
2024-11-05 11:00:00,FPL,Florida Power & Light Co.,NUC,Nuclear,2881.0,megawatthours
2024-11-05 11:00:00,FPL,Florida Power & Light Co.,OIL,Petroleum,0.0,megawatthours
2024-11-05 11:00:00,FPL,Florida Power & Light Co.,OTH,Other,172.0,megawatthours
2024-11-05 11:00:00,FPL,Florida Power & Light Co.,SUN,Solar,-1.0,megawatthours
2024-11-05 10:00:00,FPL,Florida Power & Light Co.,NG,Natural Gas,10034.0,megawatthours
2024-11-05 10:00:00,FPL,Florida Power & Light Co.,NUC,Nuclear,2878.0,megawatthours
2024-11-05 10:00:00,FPL,Florida Power & Light Co.,OIL,Petroleum,0.0,megawatthours
2024-11-05 10:00:00,FPL,Florida Power & Light Co.,OTH,Other,111.0,megawatthours
2024-11-05 10:00:00,FPL,Florida Power & Light Co.,SUN,Solar,0.0,megawatthours
2024-11-05 09:00:00,FPL,Florida Power & Light Co.,NG,Natural Gas,10006.0,megawatthours
2024-11-05 09:00:00,FPL,Florida Power & Light Co.,NUC,Nuclear,2878.0,megawatthours
2024-11-05 09:00:00,FPL,Florida Power & Light Co.,OIL,Petroleum,0.0,megawatthours
2024-11-05 09:00:00,FPL,Florida Power & Light Co.,OTH,Other,86.0,megawatthours
2024-11-05 09:00:00,FPL,Florida Power & Light Co.,SUN,Solar,0.0,megawatthours
2024-11-05 08:00:00,FPL,Florida Power & Light Co.,NG,Natural Gas,10215.0,megawatthours
2024-11-05 08:00:00,FPL,Florida Power & Light Co.,NUC,Nuclear,2877.0,megawatthours
2024-11-05 08:00:00,FPL,Florida Power & Light Co.,OIL,Petroleum,0.0,megawatthours
2024-11-05 08:00:00,FPL,Florida Power & Light Co.,OTH,Other,82.0,megawatthours
2024-11-05 08:00:00,FPL,Florida Power & Light Co.,SUN,Solar,0.0,megawatthours
2024-11-05 07:00:00,FPL,Florida Power & Light Co.,NG,Natural Gas,10583.0,megawatthours
2024-11-05 07:00:00,FPL,Florida Power & Light Co.,NUC,Nuclear,2877.0,megawatthours
2024-11-05 07:00:00,FPL,Florida Power & Light Co.,OIL,Petroleum,0.0,megawatthours
2024-11-05 07:00:00,FPL,Florida Power & Light Co.,OTH,Other,102.0,megawatthours
2024-11-05 07:00:00,FPL,Florida Power & Light Co.,SUN,Solar,0.0,megawatthours
2024-11-05 06:00:00,FPL,Florida Power & Light Co.,NG,Natural Gas,11355.0,megawatthours
2024-11-05 06:00:00,FPL,Florida Power & Light Co.,NUC,Nuclear,2877.0,megawatthours
2024-11-05 06:00:00,FPL,Florida Power & Light Co.,OIL,Petroleum,0.0,megawatthours
2024-11-05 06:00:00,FPL,Florida Power & Light Co.,OTH,Other,135.0,megawatthours
2024-11-05 06:00:00,FPL,Florida Power & Light Co.,SUN,Solar,0.0,megawatthours
2024-11-05 05:00:00,FPL,Florida Power & Light Co.,NG,Natural Gas,12565.0,megawatthours
2024-11-05 05:00:00,FPL,Florida Power & Light Co.,NUC,Nuclear,2868.0,megawatthours
2024-11-05 05:00:00,FPL,Florida Power & Light Co.,OIL,Petroleum,0.0,megawatthours
2024-11-05 05:00:00,FPL,Florida Power & Light Co.,OTH,Other,164.0,megawatthours
2024-11-05 05:00:00,FPL,Florida Power & Light Co.,SUN,Solar,0.0,megawatthours
2024-11-05 04:00:00,FPL,Florida Power & Light Co.,NG,Natural Gas,14092.0,megawatthours
2024-11-05 04:00:00,FPL,Florida Power & Light Co.,NUC,Nuclear,2861.0,megawatthours
2024-11-05 04:00:00,FPL,Florida Power & Light Co.,OIL,Petroleum,0.0,megawatthours
2024-11-05 04:00:00,FPL,Florida Power & Light Co.,OTH,Other,274.0,megawatthours
2024-11-05 04:00:00,FPL,Florida Power & Light Co.,SUN,Solar,0.0,megawatthours
2024-11-05 03:00:00,FPL,Florida Power & Light Co.,NG,Natural Gas,15328.0,megawatthours
2024-11-05 03:00:00,FPL,Florida Power & Light Co.,NUC,Nuclear,2852.0,megawatthours
2024-11-05 03:00:00,FPL,Florida Power & Light Co.,OIL,Petroleum,0.0,megawatthours
2024-11-05 03:00:00,FPL,Florida Power & Light Co.,OTH,Other,251.0,megawatthours
2024-11-05 03:00:00,FPL,Florida Power & Light Co.,SUN,Solar,0.0,megawatthours
2024-11-05 02:00:00,FPL,Florida Power & Light Co.,NG,Natural Gas,16517.0,megawatthours
2024-11-05 02:00:00,FPL,Florida Power & Light Co.,NUC,Nuclear,2835.0,megawatthours
2024-11-05 02:00:00,FPL,Florida Power & Light Co.,OIL,Petroleum,0.0,megawatthours
2024-11-05 02:00:00,FPL,Florida Power & Light Co.,OTH,Other,380.0,megawatthours
2024-11-05 02:00:00,FPL,Florida Power & Light Co.,SUN,Solar,0.0,megawatthours
2024-11-05 01:00:00,FPL,Florida Power & Light Co.,NG,Natural Gas,17584.0,megawatthours
2024-11-05 01:00:00,FPL,Florida Power & Light Co.,NUC,Nuclear,2838.0,megawatthours
2024-11-05 01:00:00,FPL,Florida Power & Light Co.,OIL,Petroleum,0.0,megawatthours
2024-11-05 01:00:00,FPL,Florida Power & Light Co.,OTH,Other,414.0,megawatthours
2024-11-05 01:00:00,FPL,Florida Power & Light Co.,SUN,Solar,0.0,megawatthours
2024-11-05 00:00:00,FPL,Florida Power & Light Co.,NG,Natural Gas,18110.0,megawatthours
2024-11-05 00:00:00,FPL,Florida Power & Light Co.,NUC,Nuclear,2820.0,megawatthours
2024-11-05 00:00:00,FPL,Florida Power & Light Co.,OIL,Petroleum,0.0,megawatthours
2024-11-05 00:00:00,FPL,Florida Power & Light Co.,OTH,Other,420.0,megawatthours
2024-11-05 00:00:00,FPL,Florida Power & Light Co.,SUN,Solar,0.0,megawatthours
2024-11-04 23:00:00,FPL,Florida Power & Light Co.,NG,Natural Gas,17784.0,megawatthours
2024-11-04 23:00:00,FPL,Florida Power & Light Co.,NUC,Nuclear,2814.0,megawatthours
2024-11-04 23:00:00,FPL,Florida Power & Light Co.,OIL,Petroleum,0.0,megawatthours
2024-11-04 23:00:00,FPL,Florida Power & Light Co.,OTH,Other,368.0,megawatthours
2024-11-04 23:00:00,FPL,Florida Power & Light Co.,SUN,Solar,144.0,megawatthours
2024-11-04 22:00:00,FPL,Florida Power & Light Co.,NG,Natural Gas,16865.0,megawatthours
2024-11-04 22:00:00,FPL,Florida Power & Light Co.,NUC,Nuclear,2814.0,megawatthours
2024-11-04 22:00:00,FPL,Florida Power & Light Co.,OIL,Petroleum,0.0,megawatthours
2024-11-04 22:00:00,FPL,Florida Power & Light Co.,OTH,Other,332.0,megawatthours
2024-11-04 22:00:00,FPL,Florida Power & Light Co.,SUN,Solar,1316.0,megawatthours
2024-11-04 21:00:00,FPL,Florida Power & Light Co.,NG,Natural Gas,15966.0,megawatthours
2024-11-04 21:00:00,FPL,Florida Power & Light Co.,NUC,Nuclear,2813.0,megawatthours
2024-11-04 21:00:00,FPL,Florida Power & Light Co.,OIL,Petroleum,0.0,megawatthours
2024-11-04 21:00:00,FPL,Florida Power & Light Co.,OTH,Other,419.0,megawatthours
2024-11-04 21:00:00,FPL,Florida Power & Light Co.,SUN,Solar,2696.0,megawatthours
2024-11-04 20:00:00,FPL,Florida Power & Light Co.,NG,Natural Gas,15392.0,megawatthours
2024-11-04 20:00:00,FPL,Florida Power & Light Co.,NUC,Nuclear,2814.0,megawatthours
2024-11-04 20:00:00,FPL,Florida Power & Light Co.,OIL,Petroleum,0.0,megawatthours
2024-11-04 20:00:00,FPL,Florida Power & Light Co.,OTH,Other,324.0,megawatthours
2024-11-04 20:00:00,FPL,Florida Power & Light Co.,SUN,Solar,3190.0,megawatthours
2024-11-04 19:00:00,FPL,Florida Power & Light Co.,NG,Natural Gas,14647.0,megawatthours
2024-11-04 19:00:00,FPL,Florida Power & Light Co.,NUC,Nuclear,2813.0,megawatthours
2024-11-04 19:00:00,FPL,Florida Power & Light Co.,OIL,Petroleum,0.0,megawatthours
2024-11-04 19:00:00,FPL,Florida Power & Light Co.,OTH,Other,338.0,megawatthours
2024-11-04 19:00:00,FPL,Florida Power & Light Co.,SUN,Solar,3614.0,megawatthours
2024-11-04 18:00:00,FPL,Florida Power & Light Co.,NG,Natural Gas,13778.0,megawatthours
2024-11-04 18:00:00,FPL,Florida Power & Light Co.,NUC,Nuclear,2813.0,megawatthours
2024-11-04 18:00:00,FPL,Florida Power & Light Co.,OIL,Petroleum,0.0,megawatthours
2024-11-04 18:00:00,FPL,Florida Power & Light Co.,OTH,Other,286.0,megawatthours
2024-11-04 18:00:00,FPL,Florida Power & Light Co.,SUN,Solar,3838.0,megawatthours
2024-11-04 17:00:00,FPL,Florida Power & Light Co.,NG,Natural Gas,12691.0,megawatthours
2024-11-04 17:00:00,FPL,Florida Power & Light Co.,NUC,Nuclear,2816.0,megawatthours
2024-11-04 17:00:00,FPL,Florida Power & Light Co.,OIL,Petroleum,0.0,megawatthours
2024-11-04 17:00:00,FPL,Florida Power & Light Co.,OTH,Other,191.0,megawatthours
2024-11-04 17:00:00,FPL,Florida Power & Light Co.,SUN,Solar,4075.0,megawatthours
2024-11-04 16:00:00,FPL,Florida Power & Light Co.,NG,Natural Gas,11698.0,megawatthours
2024-11-04 16:00:00,FPL,Florida Power & Light Co.,NUC,Nuclear,2817.0,megawatthours
2024-11-04 16:00:00,FPL,Florida Power & Light Co.,OIL,Petroleum,0.0,megawatthours
2024-11-04 16:00:00,FPL,Florida Power & Light Co.,OTH,Other,149.0,megawatthours
2024-11-04 16:00:00,FPL,Florida Power & Light Co.,SUN,Solar,3915.0,megawatthours
2024-11-04 15:00:00,FPL,Florida Power & Light Co.,NG,Natural Gas,10810.0,megawatthours
2024-11-04 15:00:00,FPL,Florida Power & Light Co.,NUC,Nuclear,2820.0,megawatthours
2024-11-04 15:00:00,FPL,Florida Power & Light Co.,OIL,Petroleum,0.0,megawatthours
2024-11-04 15:00:00,FPL,Florida Power & Light Co.,OTH,Other,142.0,megawatthours
2024-11-04 15:00:00,FPL,Florida Power & Light Co.,SUN,Solar,3456.0,megawatthours
2024-11-04 14:00:00,FPL,Florida Power & Light Co.,NG,Natural Gas,10639.0,megawatthours
2024-11-04 14:00:00,FPL,Florida Power & Light Co.,NUC,Nuclear,2819.0,megawatthours
2024-11-04 14:00:00,FPL,Florida Power & Light Co.,OIL,Petroleum,0.0,megawatthours
2024-11-04 14:00:00,FPL,Florida Power & Light Co.,OTH,Other,111.0,megawatthours
2024-11-04 14:00:00,FPL,Florida Power & Light Co.,SUN,Solar,2355.0,megawatthours
2024-11-04 13:00:00,FPL,Florida Power & Light Co.,NG,Natural Gas,11046.0,megawatthours
2024-11-04 13:00:00,FPL,Florida Power & Light Co.,NUC,Nuclear,2816.0,megawatthours
2024-11-04 13:00:00,FPL,Florida Power & Light Co.,OIL,Petroleum,0.0,megawatthours
2024-11-04 13:00:00,FPL,Florida Power & Light Co.,OTH,Other,110.0,megawatthours
2024-11-04 13:00:00,FPL,Florida Power & Light Co.,SUN,Solar,699.0,megawatthours
2024-11-04 12:00:00,FPL,Florida Power & Light Co.,NG,Natural Gas,10793.0,megawatthours
2024-11-04 12:00:00,FPL,Florida Power & Light Co.,NUC,Nuclear,2819.0,megawatthours
2024-11-04 12:00:00,FPL,Florida Power & Light Co.,OIL,Petroleum,0.0,megawatthours
2024-11-04 12:00:00,FPL,Florida Power & Light Co.,OTH,Other,114.0,megawatthours
2024-11-04 12:00:00,FPL,Florida Power & Light Co.,SUN,Solar,11.0,megawatthours
2024-11-04 11:00:00,FPL,Florida Power & Light Co.,NG,Natural Gas,9709.0,megawatthours
2024-11-04 11:00:00,FPL,Florida Power & Light Co.,NUC,Nuclear,2819.0,megawatthours
2024-11-04 11:00:00,FPL,Florida Power & Light Co.,OIL,Petroleum,0.0,megawatthours
2024-11-04 11:00:00,FPL,Florida Power & Light Co.,OTH,Other,117.0,megawatthours
2024-11-04 11:00:00,FPL,Florida Power & Light Co.,SUN,Solar,-1.0,megawatthours
2024-11-04 10:00:00,FPL,Florida Power & Light Co.,NG,Natural Gas,8921.0,megawatthours
2024-11-04 10:00:00,FPL,Florida Power & Light Co.,NUC,Nuclear,2793.0,megawatthours
2024-11-04 10:00:00,FPL,Florida Power & Light Co.,OIL,Petroleum,0.0,megawatthours
2024-11-04 10:00:00,FPL,Florida Power & Light Co.,OTH,Other,102.0,megawatthours
2024-11-04 10:00:00,FPL,Florida Power & Light Co.,SUN,Solar,0.0,megawatthours
2024-11-04 09:00:00,FPL,Florida Power & Light Co.,NG,Natural Gas,8822.0,megawatthours
2024-11-04 09:00:00,FPL,Florida Power & Light Co.,NUC,Nuclear,2787.0,megawatthours
2024-11-04 09:00:00,FPL,Florida Power & Light Co.,OIL,Petroleum,0.0,megawatthours
2024-11-04 09:00:00,FPL,Florida Power & Light Co.,OTH,Other,105.0,megawatthours
2024-11-04 09:00:00,FPL,Florida Power & Light Co.,SUN,Solar,0.0,megawatthours
2024-11-04 08:00:00,FPL,Florida Power & Light Co.,NG,Natural Gas,9065.0,megawatthours
2024-11-04 08:00:00,FPL,Florida Power & Light Co.,NUC,Nuclear,2784.0,megawatthours
2024-11-04 08:00:00,FPL,Florida Power & Light Co.,OIL,Petroleum,0.0,megawatthours
2024-11-04 08:00:00,FPL,Florida Power & Light Co.,OTH,Other,108.0,megawatthours
2024-11-04 08:00:00,FPL,Florida Power & Light Co.,SUN,Solar,0.0,megawatthours
2024-11-04 07:00:00,FPL,Florida Power & Light Co.,NG,Natural Gas,9569.0,megawatthours
2024-11-04 07:00:00,FPL,Florida Power & Light Co.,NUC,Nuclear,2781.0,megawatthours
2024-11-04 07:00:00,FPL,Florida Power & Light Co.,OIL,Petroleum,0.0,megawatthours
2024-11-04 07:00:00,FPL,Florida Power & Light Co.,OTH,Other,109.0,megawatthours
2024-11-04 07:00:00,FPL,Florida Power & Light Co.,SUN,Solar,0.0,megawatthours
2024-11-04 06:00:00,FPL,Florida Power & Light Co.,NG,Natural Gas,10250.0,megawatthours
2024-11-04 06:00:00,FPL,Florida Power & Light Co.,NUC,Nuclear,2780.0,megawatthours
2024-11-04 06:00:00,FPL,Florida Power & Light Co.,OIL,Petroleum,0.0,megawatthours
2024-11-04 06:00:00,FPL,Florida Power & Light Co.,OTH,Other,115.0,megawatthours
2024-11-04 06:00:00,FPL,Florida Power & Light Co.,SUN,Solar,0.0,megawatthours
2024-11-04 05:00:00,FPL,Florida Power & Light Co.,NG,Natural Gas,11324.0,megawatthours
2024-11-04 05:00:00,FPL,Florida Power & Light Co.,NUC,Nuclear,2779.0,megawatthours
2024-11-04 05:00:00,FPL,Florida Power & Light Co.,OIL,Petroleum,0.0,megawatthours
2024-11-04 05:00:00,FPL,Florida Power & Light Co.,OTH,Other,156.0,megawatthours
2024-11-04 05:00:00,FPL,Florida Power & Light Co.,SUN,Solar,0.0,megawatthours
2024-11-04 04:00:00,FPL,Florida Power & Light Co.,NG,Natural Gas,11324.0,megawatthours
2024-11-04 04:00:00,FPL,Florida Power & Light Co.,NUC,Nuclear,2779.0,megawatthours
2024-11-04 04:00:00,FPL,Florida Power & Light Co.,OIL,Petroleum,0.0,megawatthours
2024-11-04 04:00:00,FPL,Florida Power & Light Co.,OTH,Other,156.0,megawatthours
2024-11-04 04:00:00,FPL,Florida Power & Light Co.,SUN,Solar,0.0,megawatthours
2024-11-04 03:00:00,FPL,Florida Power & Light Co.,NG,Natural Gas,12656.0,megawatthours
2024-11-04 03:00:00,FPL,Florida Power & Light Co.,NUC,Nuclear,2778.0,megawatthours
2024-11-04 03:00:00,FPL,Florida Power & Light Co.,OIL,Petroleum,0.0,megawatthours
2024-11-04 03:00:00,FPL,Florida Power & Light Co.,OTH,Other,180.0,megawatthours
2024-11-04 03:00:00,FPL,Florida Power & Light Co.,SUN,Solar,0.0,megawatthours
2024-11-04 02:00:00,FPL,Florida Power & Light Co.,NG,Natural Gas,14200.0,megawatthours
2024-11-04 02:00:00,FPL,Florida Power & Light Co.,NUC,Nuclear,2778.0,megawatthours
2024-11-04 02:00:00,FPL,Florida Power & Light Co.,OIL,Petroleum,0.0,megawatthours
2024-11-04 02:00:00,FPL,Florida Power & Light Co.,OTH,Other,290.0,megawatthours
2024-11-04 02:00:00,FPL,Florida Power & Light Co.,SUN,Solar,0.0,megawatthours
2024-11-04 01:00:00,FPL,Florida Power & Light Co.,NG,Natural Gas,15679.0,megawatthours
2024-11-04 01:00:00,FPL,Florida Power & Light Co.,NUC,Nuclear,2778.0,megawatthours
2024-11-04 01:00:00,FPL,Florida Power & Light Co.,OIL,Petroleum,0.0,megawatthours
2024-11-04 01:00:00,FPL,Florida Power & Light Co.,OTH,Other,335.0,megawatthours
2024-11-04 01:00:00,FPL,Florida Power & Light Co.,SUN,Solar,0.0,megawatthours
2024-11-04 00:00:00,FPL,Florida Power & Light Co.,NG,Natural Gas,16509.0,megawatthours
2024-11-04 00:00:00,FPL,Florida Power & Light Co.,NUC,Nuclear,2777.0,megawatthours
2024-11-04 00:00:00,FPL,Florida Power & Light Co.,OIL,Petroleum,0.0,megawatthours
2024-11-04 00:00:00,FPL,Florida Power & Light Co.,OTH,Other,368.0,megawatthours
2024-11-04 00:00:00,FPL,Florida Power & Light Co.,SUN,Solar,0.0,megawatthours
2024-11-03 23:00:00,FPL,Florida Power & Light Co.,NG,Natural Gas,17336.0,megawatthours
2024-11-03 23:00:00,FPL,Florida Power & Light Co.,NUC,Nuclear,2783.0,megawatthours
2024-11-03 23:00:00,FPL,Florida Power & Light Co.,OIL,Petroleum,0.0,megawatthours
2024-11-03 23:00:00,FPL,Florida Power & Light Co.,OTH,Other,431.0,megawatthours
2024-11-03 23:00:00,FPL,Florida Power & Light Co.,SUN,Solar,0.0,megawatthours
2024-11-03 22:00:00,FPL,Florida Power & Light Co.,NG,Natural Gas,17245.0,megawatthours
2024-11-03 22:00:00,FPL,Florida Power & Light Co.,NUC,Nuclear,2786.0,megawatthours
2024-11-03 22:00:00,FPL,Florida Power & Light Co.,OIL,Petroleum,0.0,megawatthours
2024-11-03 22:00:00,FPL,Florida Power & Light Co.,OTH,Other,493.0,megawatthours
2024-11-03 22:00:00,FPL,Florida Power & Light Co.,SUN,Solar,153.0,megawatthours
2024-11-03 21:00:00,FPL,Florida Power & Light Co.,NG,Natural Gas,16429.0,megawatthours
2024-11-03 21:00:00,FPL,Florida Power & Light Co.,NUC,Nuclear,2783.0,megawatthours
